date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:50:38	3034/3034	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/Users/kndub/OneDrive/Documents/ccch/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5e6b4d205869b318a30811a9/84/5c5a519771c10ba3470d8101/5e6b4d215869b318a30811c3/1607/site.css)
16:50:38	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	C:/Users/kndub/OneDrive/Documents/ccch/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/versioned-site-css/5e6b4d205869b318a30811a9/84/5c5a519771c10ba3470d8101/5e6b4d215869b318a30811c3/1607/site.css)
16:50:39	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	C:/Users/kndub/OneDrive/Documents/ccch/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/versioned-site-css/5e6b4d205869b318a30811a9/84/5c5a519771c10ba3470d8101/5e6b4d215869b318a30811c3/1607/site.css)
16:50:39	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	C:/Users/kndub/OneDrive/Documents/ccch/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/versioned-site-css/5e6b4d205869b318a30811a9/84/5c5a519771c10ba3470d8101/5e6b4d215869b318a30811c3/1607/site.css)
16:50:39	45944/45944	---M-Z	200	added ('OK')	text/javascript	etag:%22452e891d3889cb5ff967efcc23d720a8%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-1fe8676d506e14625635-min.en-US.js	C:/Users/kndub/OneDrive/Documents/ccch/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-1fe8676d506e14625635-min.en-US.js	(from https://index.html/cart)
16:50:41	0/-1	---M--	302	error ('')			https://index.html/s/docsDrivingAcademyApplicationJuly2023.pdf	C:/Users/kndub/OneDrive/Documents/ccch/index.html/s/docsDrivingAcademyApplicationJuly2023.43.delayed	(from https://index.html/cart)
16:50:41	0/-1	---M--	302	error ('')			https://index.html/s/docsDrivingAcademyApplicationJuly2023.pdf	C:/Users/kndub/OneDrive/Documents/ccch/index.html/s/docsDrivingAcademyApplicationJuly2023.44.delayed	(from https://index.html/cart)
16:50:41	0/-1	---M--	302	error ('')			https://index.html/s/docsDrivingAcademyApplicationJuly2023.pdf	C:/Users/kndub/OneDrive/Documents/ccch/index.html/s/docsDrivingAcademyApplicationJuly2023.45.delayed	(from https://index.html/cart)
16:51:03	670869/670869	---M-Z	200	added ('OK')	text/javascript	etag:%22fa07ae89a90e9e71b51f981a1fe0db7b%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-314ee5faa8772ea96b8d-min.en-US.js	C:/Users/kndub/OneDrive/Documents/ccch/assets.squarespace.com/universal/scripts-compressed/common-vendors-314ee5faa8772ea96b8d-min.en-US.js	(from https://index.html/cart)
16:51:26	1563420/1563420	---M-Z	200	added ('OK')	text/javascript	etag:%227017c3ff5249b73cb4651f7a2161303e%22	http://assets.squarespace.com/universal/scripts-compressed/common-f1aaff220ac520876625-min.en-US.js	C:/Users/kndub/OneDrive/Documents/ccch/assets.squarespace.com/universal/scripts-compressed/common-f1aaff220ac520876625-min.en-US.js	(from https://index.html/cart)
16:52:19	6510467/6510467	---M-Z	200	added ('OK')	text/javascript	etag:%226d5b68254f25ee4ae1bdc9a1f2b99788%22	http://assets.squarespace.com/universal/scripts-compressed/commerce-checkout-d64c8d6cdd20b36e654b-min.en-US.js	C:/Users/kndub/OneDrive/Documents/ccch/assets.squarespace.com/universal/scripts-compressed/commerce-checkout-d64c8d6cdd20b36e654b-min.en-US.js	(from https://index.html/cart)
